year,season,type,category,group,name,title,funding,note,chairman,committee
104,,專案,海外藝遊專案,,李奧森,快速移動的密室日夜─深探波俄當代藝術與抵抗力量,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,林蒼玄,追尋當代首飾版圖的起源-歐洲金工工藝參訪,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,王莞茹,找回創作的本質─墨爾本藝術深訪,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,陳信達,歐洲馬戲是藝術！臺灣馬戲是藝術？,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,巫培誠,作為一種反思：聲探甘美朗,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,陳怡錚,德國接觸即興舞蹈研習計畫,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,曾于真,中南美洲美術工藝紀行,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,陳敏伶,【表演藝術行政工作者的練習計畫】─UK藝術節慶參訪與勞動執行,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,海外藝遊專案,,曹郁璟,海外芭蕾舞團參訪見學,,,蘇瑤華,陳麗娟、李亞梅、林采韻、傅裕惠、趙玉玲、吳家恆
104,,專案,表演藝術新人新視野創作專案,,朱蔚庭,《曼∞曼II：靈魂的地理》,,,閻鴻亞,第二階段：吳義芳、林文中、石佩玉、魏瑛娟
104,,專案,表演藝術新人新視野創作專案,,洪唯堯,《夢遺》,,,閻鴻亞,第二階段：吳義芳、林文中、石佩玉、魏瑛娟
104,,專案,表演藝術新人新視野創作專案,,許程崴,《小小小國度》,,,閻鴻亞,第二階段：吳義芳、林文中、石佩玉、魏瑛娟
104,,專案,表演藝術評論人專案,,吳岳霖,跨．界II：捕捉「界線」，然後消滅嗎？,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,吳孟軒,當代舞蹈作為一種社會實踐,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,白斐嵐,評論作為一種對話─表演藝術評論人專案,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,謝鴻文,兒童劇場美感意境的發現,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,陳元棠,在地氛圍，劇場再現,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,樊香君,當代台灣舞蹈輿圖探尋Ⅱ─舞評方法之反思與擴延,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,王昱程,反對台灣劇場的去政治化,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,表演藝術評論人專案,,吳政翰,文本建構的回歸、探尋與新創,,,,紀慧玲、徐亞湘、耿一偉、陳品秀、焦元溥
104,,專案,長篇小說創作發表專案,,林麗貞,《山．海．經》,,,季季,葉美瑤、舞鶴、郝譽翔、郭強生、洪淑苓
104,,專案,長篇小說創作發表專案,,朱國珍,《古正義的糖》,,,季季,葉美瑤、舞鶴、郝譽翔、郭強生、洪淑苓
104,,專案,長篇小說創作發表專案,,陳淑瑤,《雲山》,,,季季,葉美瑤、舞鶴、郝譽翔、郭強生、洪淑苓
104,,專案,長篇小說創作發表專案,,賀景濱,《小說小說》,,,季季,葉美瑤、舞鶴、郝譽翔、郭強生、洪淑苓
104,,專案,策展人培力@美術館專案,,賴依欣,破碎的神聖－是他者，還是自身,,,蘇瑤華,高千惠、蘇珀琪、石瑞仁、吳瑪悧
104,,專案,策展人培力@美術館專案,,周郁齡,每部影片都是一道謎語：黑盒子與白方塊的動態影像,,,蘇瑤華,高千惠、蘇珀琪、石瑞仁、吳瑪悧
104,,專案,策展人培力@美術館專案,,賴駿杰,基進的書寫形式(RadicalFormsofWriting),,,蘇瑤華,高千惠、蘇珀琪、石瑞仁、吳瑪悧
104,,專案,表演藝術國際發展專案,,尼可樂表演藝術有限公司,台灣國際即興音樂節及國際連結平台三年計畫,,,,
104,,專案,表演藝術國際發展專案,,安娜琪舞蹈劇場,改變『生態』的未來式-國際作品經營計畫,,,,
104,,專案,表演藝術國際發展專案,,莎士比亞的妹妹們的劇團,莎妹劇團x第七劇場－交換手札，杜斯妥也夫斯基計畫,,,,
104,,專案,表演藝術國際發展專案,,演摩莎劇團,〈追尋島嶼的記憶InSearchoftheIslandMemories〉集體即興創作,,,,
104,,專案,紀錄片製作專案,,賀照緹,未來無恙,,,齊隆壬,王派彰、吳凡、林文玲、謝嘉錕、龍男‧以撒克‧凡亞思
104,,專案,紀錄片製作專案,,吳靜怡,《再會馬德里》,,,齊隆壬,王派彰、吳凡、林文玲、謝嘉錕、龍男‧以撒克‧凡亞思
104,,專案,紀錄片製作專案,,張也海．夏曼,尋路航海,,,齊隆壬,王派彰、吳凡、林文玲、謝嘉錕、龍男‧以撒克‧凡亞思
104,,專案,紀錄片製作專案,,張明右,《過日子》,,,齊隆壬,王派彰、吳凡、林文玲、謝嘉錕、龍男‧以撒克‧凡亞思
104,,專案,紀錄片導演國際發展專案,,諶靜蓮,《不即不離》,,,陳玲珍,王耿瑜、李中旺、李亞梅、林正盛
104,,專案,紀錄片導演國際發展專案,,廖憶玲,《尋找．另一個故事》,,,陳玲珍,王耿瑜、李中旺、李亞梅、林正盛
104,,專案,紀錄片導演國際發展專案,,薛常慧,南方紀錄片國際推手計畫,,,陳玲珍,王耿瑜、李中旺、李亞梅、林正盛
104,,專案,布袋戲製作及發表專案,,雲林五洲小桃源掌中劇團,鳳山虎之鐵膽雄風,,,柯基良,第二階段試演及製作面談：紀慧玲、江武昌、耿一偉、呂錘寬、王友輝
104,,專案,布袋戲製作及發表專案,,清華閣周祐名掌中劇團,人間真情系列《情俠．情劫》,,,柯基良,第二階段試演及製作面談：紀慧玲、江武昌、耿一偉、呂錘寬、王友輝
104,,專案,布袋戲製作及發表專案,,王藝明掌中劇團,台灣英雄傳之海島男兒,,,柯基良,第二階段試演及製作面談：紀慧玲、江武昌、耿一偉、呂錘寬、王友輝
104,,專案,布袋戲製作及發表專案,,天宏園掌中劇團,天河劫,,,柯基良,第二階段試演及製作面談：紀慧玲、江武昌、耿一偉、呂錘寬、王友輝
104,,專案,布袋戲製作及發表專案,,真雲林閣掌中劇團,傲氣之珠~幽冥節度使,,,柯基良,第二階段試演及製作面談：紀慧玲、江武昌、耿一偉、呂錘寬、王友輝
104,,專案,布袋戲製作及發表專案,,新世界掌中劇團,《風雲再起~幻海星塵》,,,柯基良,第二階段試演及製作面談：紀慧玲、江武昌、耿一偉、呂錘寬、王友輝
104,,專案,視覺藝術策展專案,,羅秀芝,策展地誌學－藝術策展與空間實踐,,,,
104,,專案,視覺藝術策展專案,,立方計劃空間,「現實秘境」國際聯展,,,,
104,,專案,視覺藝術策展專案,,大懿是吉有限公司,逆旅之域,,,,
104,,專案,視覺藝術策展專案,,方彥翔,交纏考－一個物質、機制與生命纏結之考察（赤色邊境移動篇）,,,,
104,,專案,視覺藝術策展專案,,游擊工作站,公共精神（PublicSpirit）,,,,
104,7,國際文化交流,,國際文化交流(出國),趙菁文,荷蘭新室內樂團首演新作於阿姆斯特丹音樂廳,,,,
104,7,國際文化交流,,國際文化交流(出國),李志純,李志純受邀赴德國達姆施塔特現代音樂節音樂講座與展演,,,,
104,7,國際文化交流,,國際文化交流(出國),琴園國樂團,2016中國管樂節「氣聚香江」~《說書人音樂劇場－大唐盛世．李謩傳奇》,,,,
104,7,國際文化交流,,國際文化交流(出國),吳承恩,歐洲專業舞團徵選暨文化交流計畫,,,,
104,7,國際文化交流,,國際文化交流(出國),余宛倫,2016國際交流之旅歐專業舞團舞者徵選暨工作坊進修計畫,,,,
104,7,國際文化交流,,國際文化交流(出國),魏梓錂,赴歐洲研習進修,,,,
104,7,國際文化交流,,國際文化交流(出國),莎士比亞的妹妹們的劇團,《Zodiac》日本交流演出計畫,,,,
104,7,國際文化交流,,國際文化交流(出國),EX－亞洲劇團,印度2016AshirwardInternationalTheatreFestival邀演計畫,,,,
104,7,國際文化交流,,國際文化交流(出國),楊凱婷,行進間的歷史（HistoryinMotion）,,,,
104,7,國際文化交流,,國際文化交流(出國),顏寧志,斯沃琪和平飯店藝術中心SwatchArtPeaceHotel駐村計畫,,,,
104,7,國際文化交流,,國際文化交流(出國),王郁媜,英國當代華人藝術中心個展,,,,
104,7,國際文化交流,,國際文化交流(出國),吳明聲,請赴2016紐西蘭(TeKupenga)國際石雕創作營國際交流創作補助,,,,
104,7,國際文化交流,,國際文化交流(出國),回看工作室,YannickDAUBY與蔡宛璇創作與赴澳洲參展計畫,,,,
104,7,國際文化交流,,國際文化交流(出國),陳界仁,第二十屆雪梨雙年展,,,,
104,6,國際文化交流,,國際文化交流(出國),劉韋志,補助劉韋志赴新加坡參與「新加坡國際華樂作曲大賽2015」所需經費,,,,
104,6,國際文化交流,,國際文化交流(出國),駱宜蔚,駱宜蔚歐洲舞團徵選與進修計畫,,,,
104,6,國際文化交流,,國際文化交流(出國),黃翊工作室,《黃翊與庫卡》60分鐘完整版澳洲國際巡演旅運補助申請案,,,,
104,6,國際文化交流,,國際文化交流(出國),娩娩工作室,《PlayGames》2015第十五屆澳門城市藝穗節邀演計畫,,,,
104,6,國際文化交流,,國際文化交流(出國),人力飛行劇團,2016幾米音樂劇向左走向右走海外巡演,,,,
104,6,國際文化交流,,國際文化交流(出國),黑名單工作室,上海當代藝術博物館2015年「劇場前沿」：《哈姆雷特機器》,,,,
104,6,國際文化交流,,國際文化交流(出國),黃郁淳,澳洲原住民文化創作,,,,
104,6,國際文化交流,,國際文化交流(出國),新樂園藝術空間,「2015Super-Novart超新星」出國交流計畫,,,,
104,6,國際文化交流,,國際文化交流(出國),陳瀅如,參展蘇格蘭NEoN數位藝術節,,,,
104,6,國際文化交流,,國際文化交流(出國),楊世芝,第九屆深圳國際水墨雙年展－「墨海新境」特別展,,,,
104,6,國際文化交流,,國際文化交流(出國),陳敬元,第八屆亞太三年展－陳敬元參展計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),李伍薰,參加2015科幻星雲嘉年華暨第六屆全球華語科幻星雲獎頒獎典禮及相關交流活動,,,,
104,5,國際文化交流,,國際文化交流(出國),羅際揚,參加2015科幻星雲嘉年華暨第六屆全球華語科幻星雲獎頒獎典禮及相關交流活動,,,,
104,5,國際文化交流,,國際文化交流(出國),楊勝博,參加2015科幻星雲嘉年華暨第六屆全球華語科幻星雲獎頒獎典禮及相關交流活動,,,,
104,5,國際文化交流,,國際文化交流(出國),張俊格,參加2015科幻星雲嘉年華暨第六屆全球華語科幻星雲獎頒獎典禮及相關交流活動,,,,
104,5,國際文化交流,,國際文化交流(出國),黃炳煌,參加2015科幻星雲嘉年華暨第六屆全球華語科幻星雲獎頒獎典禮及相關交流活動,,,,
104,5,國際文化交流,,國際文化交流(出國),身體氣象館,第四十一屆國際電腦音樂大會－美國北德州大學現場發表－演出暨觀摩計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),陳映蓉,赴美國參加2015ICMC國際電腦音樂研討會交流演出計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),王建為,赴斯洛維尼亞參與國際現代音樂協會2015世界音樂節,,,,
104,5,國際文化交流,,國際文化交流(出國),NanaFormosa擊樂二重奏,2015年美國國際打擊樂年會(PASIC)演出,,,,
104,5,國際文化交流,,國際文化交流(出國),葉名樺,葉名樺《寂靜敲門》獲選2015WomeninDanceLeadershipFestival,,,,
104,5,國際文化交流,,國際文化交流(出國),體相舞蹈劇場,新加坡8thXposition‘O’ContemporaryDanceTheaterFiesta邀演計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),窮劇場,《大世界娛樂場II》台北-澳門雙城聯合製作／演出活動計畫書,,,,
104,5,國際文化交流,,國際文化交流(出國),當代傳奇劇場,《李爾在此》2015中國四川德陽市三星堆藝術節演出,,,,
104,5,國際文化交流,,國際文化交流(出國),台南人劇團,烏鎮藝術節-台南人劇團《馬克白》,,,,
104,5,國際文化交流,,國際文化交流(出國),明興閣掌中劇團,第四屆泉州國際木偶藝術節展演與交流,,,,
104,5,國際文化交流,,國際文化交流(出國),Lyric'sstudio人从众創作体,給美麗的你：《收信快樂》x《惜陽》臺北．檳城城市連線計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),臺北市紀錄片從業人員職業工會,《太陽．不遠》受邀山形國際紀錄片影展放映暨交流計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),葉子啓,東南亞行為藝術參展計畫,,,,
104,5,國際文化交流,,國際文化交流(出國),回看工作室,YannickDAUBY與蔡宛璇赴澳創作,,,,
104,5,國際文化交流,,國際文化交流(出國),許雁婷,澳洲實驗藝術論壇－聲音藝術交流及演出,,,,
104,5,國際文化交流,,國際文化交流(出國),草埕文化藝術工作室,《末日再生》－台灣．澳門區域性的交流與對話,,,,
104,5,國際文化交流,,國際文化交流(出國),許尹齡,論暴力－瑞典RUDAIR駐村交流計劃,,,,
104,5,國際文化交流,,國際文化交流(出國),江凱群,法國國立現代藝術中心Panorama17當代藝術展,,,,
104,5,國際文化交流,,國際文化交流(出國),潘怡潔,德國柏林GlogauAIR藝術村進駐創作與工作坊計劃,,,,
104,5,國際文化交流,,國際文化交流(出國),高淑媛,紐約白盒子藝術中心女性藝術家國際文化交流展,,,,
104,4,國際文化交流,,國際文化交流(出國),台北愛樂室內合唱團,《印象台灣》台北愛樂室內合唱團中國巡演,,,,
104,4,國際文化交流,,國際文化交流(出國),台灣絃樂團,台灣絃樂團德法音樂節巡禮,,,,
104,4,國際文化交流,,國際文化交流(出國),小巨人絲竹樂團,2015年德國巡迴演出,,,,
104,4,國際文化交流,,國際文化交流(出國),木樓合唱團,木樓合唱團2015赴德企劃：《德國布拉姆斯國際合唱大賽暨音樂節》,,,,
104,4,國際文化交流,,國際文化交流(出國),拉縴人男聲合唱團,赴歐參加2015第20屆歐洲青年歌唱節暨義大利演出,,,,
104,4,國際文化交流,,國際文化交流(出國),高雄室內合唱團,日本輕井澤國際合唱音樂節交流演出,,,,
104,4,國際文化交流,,國際文化交流(出國),楊曼君,楊曼君赴羅馬尼亞參加第15屆格奧爾基‧迪馬國際音樂大賽計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),鄞廷安,當代舞者的遊牧身體誌Everyday.Bodies-Anomadicjourneyofcontemporarydancers,,,,
104,4,國際文化交流,,國際文化交流(出國),世紀當代舞團,2015俄羅斯莫斯科契訶夫國際藝術節參訪,,,,
104,4,國際文化交流,,國際文化交流(出國),一當代舞團,一當代舞團《身體輿圖》2015年瑞士及韓國國際巡演,,,,
104,4,國際文化交流,,國際文化交流(出國),賴翃中,受邀參與2015亞太舞蹈節演出計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),三十舞蹈劇場,「馬來西亞詩巫國際舞蹈節」文化交流,,,,
104,4,國際文化交流,,國際文化交流(出國),高辛毓,受邀參與2015年世界舞蹈聯盟美洲分會舉辦之國際會議及藝術節,,,,
104,4,國際文化交流,,國際文化交流(出國),窮劇場,《死亡紀事》亞洲巡演：新加坡、馬來西亞,,,,
104,4,國際文化交流,,國際文化交流(出國),創作社劇團,《西夏旅館．蝴蝶書》新加坡國際藝術節巡演,,,,
104,4,國際文化交流,,國際文化交流(出國),陳柏廷,アルトー館舞踏團演出邀請暨鈴木忠志利賀藝術節50週年參訪,,,,
104,4,國際文化交流,,國際文化交流(出國),狠劇場,首爾284文化車站藝術中心數位跨界劇場合製及展演計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),一一擬爾劇團,2015第十一屆《一人一故事劇場》蒙特婁國際交流研討會,,,,
104,4,國際文化交流,,國際文化交流(出國),李清照私人劇團感傷動作派,奇愛歌仔戲《石秀》巡演計畫-上海,,,,
104,4,國際文化交流,,國際文化交流(出國),范定甫,德國柏林《日本東方繪畫修復研習》交流計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),張碩尹,ClockworkDreams－英國華人當代藝術中心個展,,,,
104,4,國際文化交流,,國際文化交流(出國),徐暋盛,2015第三屆世界柳條&編織藝術節,,,,
104,4,國際文化交流,,國際文化交流(出國),樂毗金工工作室,內在皺褶─台灣金工首飾澳洲聯展第一屆墨爾本當代首飾與物件藝術展會暨墨爾本藝穗節策展計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),財團法人數位藝術基金會,馬來西亞DA+C藝術節國際交流計劃,,,,
104,4,國際文化交流,,國際文化交流(出國),挪石社出版有限公司,向葫蘆借空間BorrowSpaceFromCalabash,,,,
104,4,國際文化交流,,國際文化交流(出國),楊蕓瑄,赴橫濱黃金町管理中心藝術村駐村交流計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),王郁媜,新加坡-雙個展交流創作計畫,,,,
104,4,國際文化交流,,國際文化交流(出國),身體氣象館,【居所與地方：影像測量計劃】吉隆坡展覽計畫─第六屆台灣國際實驗媒體藝術展(EX!T6),,,,
104,3,國際文化交流,,國際文化交流(出國),李子聲,赴美國加州2015矽谷彭林鋼琴夏令會講學與演出計畫,,,,
104,3,國際文化交流,,國際文化交流(出國),廖婉廷,赴美國參加2015國際紐約電子音樂節(NYCEMF),,,,
104,3,國際文化交流,,國際文化交流(出國),財團法人菁霖文化藝術基金會,菁霖美國舞蹈節獎學金計畫,,,,
104,3,國際文化交流,,國際文化交流(出國),世紀當代舞團,《驅動城市》日本巡演,,,,
104,3,國際文化交流,,國際文化交流(出國),林文中舞團,林文中舞團《空氣動力學》-澳門藝術節,,,,
104,3,國際文化交流,,國際文化交流(出國),何曉玫meimage舞團,《假裝》北京舞蹈雙周演出計畫,,,,
104,3,國際文化交流,,國際文化交流(出國),動見体,《我不在這》2015北京國際新舞蹈藝術節邀演計劃,,,,
104,3,國際文化交流,,國際文化交流(出國),身聲劇場,2015新加坡華文小劇場節《在大水之中》,,,,
104,3,國際文化交流,,國際文化交流(出國),台灣應用劇場發展中心,新加坡論壇劇場藝術節---《一僱二主》交流演出計畫,,,,
104,3,國際文化交流,,國際文化交流(出國),狠劇場,數位表演藝術作品《我和我的午茶時光》北京及丹麥巡演計畫,,,,
104,3,國際文化交流,,國際文化交流(出國),動見体,《凱吉一歲》2015澳亞藝術節(OzAsiaFestival)邀演計劃,,,,
104,3,國際文化交流,,國際文化交流(出國),林恒正,獲OISTA甄選參展莫斯科《世紀之交服裝設計展-CostumeattheTurnoftheCentury》,,,,
104,3,國際文化交流,,國際文化交流(出國),郭國相,第26屆宇部美術雙年展(現代日本雕塑展),,,,
104,3,國際文化交流,,國際文化交流(出國),蒲帥成,第十六屆波蘭媒體藝術雙年展(TheWRO2015MediaArtBiennale),,,,
104,3,國際文化交流,,國際文化交流(出國),許家維,「全景」(Panorama)當代藝術展覽作品展出計畫,,,,
104,3,國際文化交流,,國際文化交流(出國),林嘉貞,西班牙L'Estruch現場藝術創作工廠─MediaEstruch專案計劃之駐村與交流,,,,
104,2,國際文化交流,,國際文化交流(出國),音樂時代劇場,台灣原創音樂劇《少年台灣》上海巡演,,,,
104,2,國際文化交流,,國際文化交流(出國),莊東杰,萊比錫中德廣播交響樂團指揮大賽,,,,
104,2,國際文化交流,,國際文化交流(出國),台北愛樂合唱團,錢南章《十二生肖》─北京國家大劇院八月合唱節開幕音樂會,,,,
104,2,國際文化交流,,國際文化交流(出國),馬定一,赴美國RiceUniversity參加CommonPractice21C國際音樂節,,,,
104,2,國際文化交流,,國際文化交流(出國),蔡佩芸,維也納音樂大學演出交流計畫,,,,
104,2,國際文化交流,,國際文化交流(出國),趙菁文,美國萊斯大學暨2015國際華樂音樂節作品獲選演出,,,,
104,2,國際文化交流,,國際文化交流(出國),台灣作曲家協會,赴日本東京參與「亞洲之夜」音樂會,,,,
104,2,國際文化交流,,國際文化交流(出國),蔡鎮宇,BambusCrossinginEchoRaum(Vienna)維也納國際現代音樂節:八首新作品寫給中國樂器和歐洲樂器的新編制,,,,
104,2,國際文化交流,,國際文化交流(出國),方妤婷,歐洲專業舞者甄選計劃,,,,
104,2,國際文化交流,,國際文化交流(出國),雲門國際事業股份有限公司,2015世界舞蹈論壇daCi-論文發表暨演出交流,,,,
104,2,國際文化交流,,國際文化交流(出國),王鎮倫,國際文化交流-歐洲舞團徵選,,,,
104,2,國際文化交流,,國際文化交流(出國),黃煜騰,探討歐洲文化之甄試舞團,,,,
104,2,國際文化交流,,國際文化交流(出國),丞舞製作團隊,德國斯圖加特高堤耶舞團邀演─作品《浮花》,,,,
104,2,國際文化交流,,國際文化交流(出國),舞蹈生態系創意團隊,澳洲舞蹈劇場五十周年特別演出─Fortuity(伊莉莎白．陶曼經典回顧展演),,,,
104,2,國際文化交流,,國際文化交流(出國),大開劇團,2015北京國際女性戲劇節~《金花囍事》開幕節目演出計畫,,,,
104,2,國際文化交流,,國際文化交流(出國),動見体,《離家不遠》2015馬來西亞人戲劇節合製計劃,,,,
104,2,國際文化交流,,國際文化交流(出國),行人股份有限公司,【未有燭而後至】攝影展覽計畫書,,,,
104,2,國際文化交流,,國際文化交流(出國),黃致傑,新媒體藝術X互動產品設計─米蘭衛星沙龍展參展計劃,,,,
104,2,國際文化交流,,國際文化交流(出國),草埕文化藝術工作室,《末日再生》－台灣．澳門區域性的交流與對話,,,,
104,2,國際文化交流,,國際文化交流(出國),林沛瑩,《植物性顧問公司》與《天花症候群》出國參展與工作坊計劃,,,,
104,2,國際文化交流,,國際文化交流(出國),音瀑奧譜聲音藝術實驗室,〔域外音2.0〕香港SonicTransmission交流計劃,,,,
104,2,國際文化交流,,國際文化交流(出國),李佳祐,罔兩-李佳祐攝影展,,,,
104,2,國際文化交流,,國際文化交流(出國),施昀佑,哥倫比亞維拉維森齊歐，藝術家駐地創作計畫,,,,
104,2,國際文化交流,,國際文化交流(出國),許唐瑋,2015SculptureByTheSea丹麥奧胡斯海岸線雕塑雙年展參展計劃,,,,
104,1,國際文化交流,,國際文化交流(出國),李子聲,赴耶路撒冷音樂學院發表作品與交流計畫,,,,
